nro;altitude;country;county;latitude;localname;abs(longitude);municipality;res_org;treespecies
165742;90;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.1;Halmstad;SLU;,Picea abies,
165743;100;Sweden;Hallands län;56.71;Tönnersjöhedens FP;13.12;Halmstad;SLU;,Picea abies,
165748;60;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.09;Halmstad;SLU;,Picea abies,
165749;95;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.1;Halmstad;SLU;,Picea abies,
165750;150;Sweden;Hallands län;56.71;Tönnersjöhedens FP;13.14;Halmstad;SLU;,Picea abies,
165751;130;Sweden;Hallands län;56.71;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Fagus sylvatica,Picea abies,
165752;60;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.08;Halmstad;SLU;,Betula,Picea abies,
165754;90;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Abies alba,Abies grandis,Betula,Larix,Picea abies,Picea sitchensis,Pinus contorta,Pinus sylvestris,Pseudotsuga menziesii,
165756;75;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.1;Halmstad;SLU;,Picea abies,Picea sitchensis,
165757;80;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.09;Halmstad;SLU;,Betula,Picea abies,
165759;85;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.1;Halmstad;SLU;,Picea abies,
165760;70;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.07;Halmstad;SLU;,Picea abies,
165761;75;Sweden;Hallands län;56.68;Tönnersjöhedens FP;13.09;Halmstad;SLU;,Picea abies,
165762;95;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
165763;60;Sweden;Hallands län;56.67;Tönnersjöhedens FP;13.06;Halmstad;SLU;,Picea abies,
165764;100;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
165765;75;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.09;Halmstad;SLU;,Picea abies,
165767;75;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.09;Halmstad;SLU;,Picea abies,
165768;70;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.08;Halmstad;SLU;,Picea mariana,Picea abies,
165769;75;Sweden;Hallands län;56.68;Tönnersjöhedens FP;13.1;Halmstad;SLU;,Picea abies,
165770;120;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
165771;60;Sweden;Hallands län;56.67;Tönnersjöhedens FP;13.06;Halmstad;SLU;,Picea abies,
165772;70;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.07;Halmstad;SLU;,Picea abies,
165773;70;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.07;Halmstad;SLU;,Picea abies,
165774;65;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.1;Halmstad;SLU;,Picea abies,
165775;110;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
165776;60;Sweden;Hallands län;56.68;Tönnersjöhedens FP;13.08;Halmstad;SLU;,Picea abies,
165779;75;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.1;Halmstad;SLU;,Picea abies,
165780;75;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.07;Halmstad;SLU;,Picea abies,
165781;90;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Pinus sylvestris,Picea abies,
165782;70;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.09;Halmstad;SLU;,Picea abies,
165783;80;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.1;Halmstad;SLU;,Picea abies,
165784;75;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
165785;75;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.09;Halmstad;SLU;,Picea abies,
165786;85;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
165787;95;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
165799;320;Sweden;Dalarnas län;61.15;Blyberg;14.21;Älvdalen;SLU;,Picea abies,
165800;430;Sweden;Västernorrlands län;62.58;Blyberget;15.24;Ånge;SLU;,Picea abies,
165801;495;Sweden;Västerbottens län;64.46;Kroksjö;18.04;Lycksele;SLU;,Picea abies,
165862;100;Sweden;Dalarnas län;60.22;Åsgarn;16.26;Avesta;SLU;,Picea abies,
165863;220;Sweden;Gävleborgs län;60.66;Galmsjön;16.31;Sandviken;SLU;,Picea abies,
165887;170;Sweden;Dalarnas län;60.28;Skitjärn;16.18;Hedemora;SLU;,Picea abies,
165895;15;Sweden;Stockholms län;59.23;Bornsjön;17.77;Salem;SLU;,Picea abies,
165896;65;Sweden;Västerbottens län;63.93;S.Bäcksjö;20.39;Umeå;SLU;,Picea abies,
165902;65;Sweden;Västmanlands län;59.72;Lisjön;16.09;Surahammar;SLU;,Picea abies,
165903;220;Sweden;Västernorrlands län;63.42;Lappkojberg;18.62;Örnsköldsvik;SLU;,Picea abies,
165904;125;Sweden;Hallands län;56.63;Tönnersjö;13.09;Halmstad;SLU;,Picea abies,
165905;180;Sweden;Skåne län;55.77;Bjälkhult;13.78;Sjöbo;SLU;,Picea abies,
165906;125;Sweden;Gävleborgs län;61.56;Boda;16.81;Hudiksvall;SLU;,Picea abies,
165907;320;Sweden;Västernorrlands län;62.33;Torrflonäs;15.17;Ånge;SLU;,Picea abies,
165908;290;Sweden;Västerbottens län;64.38;Degernäslid;20.01;Vindeln;SLU;,Picea abies,
165918;460;Sweden;Västernorrlands län;63.92;Brattforsmon;17.11;Sollefteå;SLU;,Picea abies,
165925;185;Sweden;Dalarnas län;60.28;Fransbo;16.22;Hedemora;SLU;,Pinus sylvestris,Picea abies,
165926;180;Sweden;Dalarnas län;60.28;Fransbo;16.22;Hedemora;SLU;,Pinus sylvestris,Picea abies,
165930;200;Sweden;Dalarnas län;60.28;Fransbo;16.23;Hedemora;SLU;,Picea abies,
165931;90;Sweden;Dalarnas län;60.21;Västansjö;16.25;Avesta;SLU;,Picea abies,Betula,
165936;200;Sweden;Dalarnas län;60.31;Myggbo;16.29;Hedemora;SLU;,Picea abies,Betula,
165937;240;Sweden;Dalarnas län;60.88;Siljansfors FP;14.39;Mora;SLU;,Picea abies,Betula,
165938;60;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.08;Halmstad;SLU;,Picea abies,Betula,
165946;70;Sweden;Västra Götalands län;57.95;Östad;12.38;Alingsås;SLU;,Pinus sylvestris,Picea abies,Betula,
165958;95;Sweden;Västerbottens län;64.19;Hällmyren;20.77;Robertsfors;SLU;,Pinus sylvestris,Picea abies,Betula pubescens,
165960;37;Sweden;Uppsala län;60.18;Oxmossen;17.44;Uppsala;SLU;,Pinus sylvestris,Picea abies,
165961;37;Sweden;Uppsala län;60.18;Oxmossen;17.44;Uppsala;SLU;,Pinus sylvestris,Picea abies,
165966;165;Sweden;Hallands län;56.72;Hillesjömosse;13.32;Halmstad;SLU;,Pinus sylvestris,Picea abies,Pinus contorta,Betula pendula,
165967;;Sweden;Hallands län;56.6;Egernahult;13.38;Laholm;SLU;,Pinus sylvestris,Picea abies,Larix,
165969;75;Sweden;Skåne län;56.06;Mellby moss.;13.75;Hässleholm;SLU;,Picea abies,
165970;;Sweden;Gävleborgs län;61.77;Näsmyran;15.67;Ljusdal;SLU;,Pinus sylvestris,Picea abies,Pinus contorta,Picea mariana,Larix,
165971;;Sweden;Gävleborgs län;61.91;Skråttmyran;15.75;Ljusdal;SLU;,Pinus sylvestris,Picea abies,Pinus contorta,Picea mariana,Larix,
165975;220;Sweden;Kronobergs län;57.03;Boket;14.37;Alvesta;SLU;,Picea abies,
165981;220;Sweden;Kronobergs län;57.03;Boket;14.35;Alvesta;SLU;,Picea abies,Fagus sylvatica,
165988;220;Sweden;Kronobergs län;57.06;Bockafällan;14.38;Alvesta;SLU;,Picea abies,Larix,
165989;220;Sweden;Kronobergs län;57.02;Kullarna;14.38;Alvesta;SLU;,Pinus sylvestris,Picea abies,
165991;220;Sweden;Kronobergs län;57.04;Simonsäng;14.4;Alvesta;SLU;,Pinus sylvestris,Picea abies,Pinus contorta,Betula,
165993;220;Sweden;Kronobergs län;57.05;Jonsboda;14.38;Alvesta;SLU;,Picea abies,Betula,
165994;220;Sweden;Kronobergs län;57.04;Röslida;14.39;Alvesta;SLU;,Picea abies,Betula,
165995;220;Sweden;Kronobergs län;57.01;Fridungen;14.38;Alvesta;SLU;,Picea abies,Pinus sylvestris,
166001;220;Sweden;Kronobergs län;57.03;Slätten;14.34;Alvesta;SLU;,Picea abies,Larix,Betula,
166005;220;Sweden;Kronobergs län;57.06;Sandvik;14.37;Alvesta;SLU;,Fagus sylvatica,Betula,Quercus,Alnus,Larix,Picea abies,
166007;70;Sweden;Kalmar län;56.9;Ebbegärde;16.19;Kalmar;SLU;,Picea abies,
166008;165;Sweden;Hallands län;56.86;Tågabo;13.2;Hylte;SLU;,Picea abies,
166009;140;Sweden;Västra Götalands län;58.46;Vitsjön;13.64;Skara;SLU;,Picea abies,
166010;220;Sweden;Kronobergs län;57.05;Mon;14.39;Alvesta;SLU;,Pinus sylvestris,Picea abies,
166013;125;Sweden;Värmlands län;59.04;Skogskärr;14.43;Degerfors;SLU;,Pinus sylvestris,Picea abies,
166014;370;Sweden;Norrbottens län;66.92;Akkajärvi;20.99;Gällivare;SLU;,Pinus sylvestris,Picea abies,
166015;470;Sweden;Jämtlands län;64.13;Björngällväg;15.61;Strömsund;SLU;,Picea abies,Pinus contorta,
166019;240;Sweden;Gävleborgs län;62;Rappavägen;15.8;Ljusdal;SLU;,Pinus sylvestris,Picea abies,
166022;185;Sweden;Kronobergs län;57.03;Eriksbygget;14.39;Alvesta;SLU;,Picea abies,
166023;30;Sweden;Uppsala län;60.42;Grävsvinsberget;17.58;Tierp;SLU;,Picea abies,
166029;530;Sweden;Värmlands län;60.64;Rackasberg;12.75;Torsby;SLU;,Picea abies,
166030;250;Sweden;Västerbottens län;64.25;Svartberget;19.81;Vindeln;SLU;,Picea abies,
166032;140;Sweden;Västra Götalands län;58.46;Remningstorp;13.66;Skara;SLU;,Picea abies,
166047;200;Sweden;Kronobergs län;57.04;Spånghult;14.34;Alvesta;SLU;,Betula,Populus,Quercus,Fraxinus,Larix,Pseudotsuga menziesii,Picea abies,
166048;20;Sweden;Hallands län;56.78;Steninge;12.69;Halmstad;SLU;,Betula,Populus,Quercus,Fraxinus,Larix,Pseudotsuga menziesii,Picea abies,
166049;10;Sweden;Kalmar län;57.11;Träsken;16.51;Mönsterås;SLU;,Betula,Populus,Quercus,Fraxinus,Larix,Pseudotsuga menziesii,Picea abies,Pinus sylvestris,
166059;135;Sweden;Östergötlands län;58.17;Talltorpet;16.02;Åtvidaberg;SLU;,Pinus sylvestris,Picea abies,
166060;30;Sweden;Södermanlands län;58.95;Ekenäs;16.56;Flen;SLU;,Picea abies,
166062;30;Sweden;Södermanlands län;58.95;Ekenäs;16.58;Flen;SLU;,Picea abies,
166067;30;Sweden;Uppsala län;59.9;Hammarskog;17.51;Uppsala;SLU;,Picea abies,
166068;45;Sweden;Uppsala län;59.84;Fjällnora;17.92;Uppsala;SLU;,Picea abies,
166069;35;Sweden;Uppsala län;59.78;Hammarskog;17.56;Uppsala;SLU;,Picea abies,
166071;460;Sweden;Jämtlands län;62.56;Klövsjö;14.15;Berg;SLU;,Picea abies,
166072;460;Sweden;Jämtlands län;62.56;Klövsjö;14.16;Berg;SLU;,Picea abies,Betula,
166073;;Sweden;Jämtlands län;0;Klövsjö;0;Berg;SLU;,Picea abies,Betula,
166074;;Sweden;Jämtlands län;0;Klövsjö;0;Berg;SLU;,Picea abies,Betula,
166079;23;Sweden;Västmanlands län;0;Sickelsjö;0;Arboga;SLU;,Betula,Picea abies,
166080;130;Sweden;Västra Götalands län;58.46;Stockebacken;13.64;Skara;SLU;,Picea abies,Betula,
166083;340;Sweden;Örebro län;60;Masbybäcken;15.16;Lindesberg;SLU;,Pinus sylvestris,Picea abies,
166085;370;Sweden;Gävleborgs län;62;N.Kullarna;16.55;Hudiksvall;SLU;,Pinus sylvestris,Picea abies,
166086;380;Sweden;Gävleborgs län;62;Ö.Kullarna;16.56;Hudiksvall;SLU;,Pinus sylvestris,Picea abies,
166090;;Sweden;Uppsala län;0;Grillby;0;Enköping;SLU;,Picea abies,
166092;;Sweden;Jönköpings län;0;Värnamo;0;Värnamo;SLU;,Picea abies,
166093;40;Sweden;Uppsala län;60.14;Skyttorp;17.73;Tierp;SLU;,Picea abies,
166094;260;Sweden;Västernorrlands län;62.67;Gimåfors;16.4;Sundsvall;SLU;,Picea abies,
166095;;Sweden;Gävleborgs län;0;Iggesund;0;Iggesund;SLU;,Picea abies,Pinus sylvestris,
166097;315;Sweden;Västerbottens län;64.12;Flakaliden;19.45;Vindeln;SLU;,Picea abies,
166098;315;Sweden;Västerbottens län;64.12;Flakaliden;19.45;Vindeln;SLU;,Picea abies,
166101;350;Sweden;Dalarnas län;60.91;Stråsan;16.01;Falun;SLU;,Picea abies,
166105;260;Sweden;Dalarnas län;60.7;Svensjöberg;16.17;Falun;SLU;,Picea abies,
166108;315;Sweden;Västerbottens län;64.12;Flakaliden;19.45;Vindeln;SLU;,Picea abies,
166109;240;Sweden;Kronobergs län;57.14;Asa FP;14.81;Växjö;SLU;,Picea abies,
166113;140;Sweden;Hallands län;56.38;Vallåsen;13.11;Laholm;SLU;,Picea abies,
166122;450;Sweden;Västerbottens län;63.94;;17.56;Bjurholm;SLU;,Picea abies,
166128;300;Sweden;Gävleborgs län;61.16;Kilafors;16.34;Bollnäs;SLU;,Picea abies,
166133;350;Sweden;Dalarnas län;60.93;;16.08;Falun;SLU;,Picea abies,
166135;50;Sweden;Värmlands län;59.63;Mölnbacka;13.53;Deje;SLU;,Picea abies,
166136;100;Sweden;Västra Götalands län;0;Forsvik;0;Karlsborg;SLU;,Picea abies,
166137;130;Sweden;Västra Götalands län;57.56;Remingstorp;13.68;Skara;SLU;,Picea abies,
166138;100;Sweden;Västra Götalands län;58.54;Kinne;14.19;Töreboda;SLU;,Picea abies,
166139;150;Sweden;Jönköpings län;57.64;Hässleby;15.55;Värnamo;SLU;,Picea abies,
166140;180;Sweden;Kronobergs län;56.85;Spånhult;14.36;Alvesta;SLU;,Picea abies,
166141;150;Sweden;Kronobergs län;57.02;Toftaholm;14.06;Ljungby;SLU;,Picea abies,
166142;170;Sweden;Värmlands län;59.64;Ramsåsen;13.24;Deje;SLU;,Picea abies,
166145;40;Sweden;Uppsala län;60.28;Nolmyra;17.29;Uppsala;SLU;,Picea abies,
166148;140;Sweden;Skåne län;56.42;Fäbackatorget;14.43;Osby;SLU;,Picea abies,
166149;25;Sweden;Uppsala län;60.5;Skärplinge;17.81;Tierp;SLU;,Picea abies,
166151;300;Sweden;Västernorrlands län;62.42;Huljen;16.91;Sundsvall;SLU;,Picea abies,
166153;40;Sweden;Uppsala län;60.31;Ulvsbo;17.77;Örbyhus;SLU;,Picea abies,
166157;400;Sweden;Norrbottens län;67.02;Ätnarova FP;20.24;Gällivare;SLU;,Picea abies,Pinus sylvestris,
166158;620;Sweden;Jämtlands län;61.63;Dalkarlsberget;14.42;Härjedalen;SLU;,Picea abies,Pinus contorta,
166159;620;Sweden;Jämtlands län;61.63;Dalkarlsberget;14.42;Härjedalen;SLU;,Picea abies,Pinus contorta,
166160;635;Sweden;Jämtlands län;61.63;Dalkarlsberget;14.42;Härjedalen;SLU;,Picea abies,Pinus contorta,
166161;645;Sweden;Jämtlands län;61.63;Dalkarlsberget;14.42;Härjedalen;SLU;,Picea abies,Pinus contorta,
166162;325;Sweden;Västerbottens län;64.39;Barjasen;18.16;Lycksele;SLU;,Picea abies,Pinus contorta,Pinus sylvestris,
166163;375;Sweden;Jämtlands län;63.23;Selkroksredden;15.13;Östersund;SLU;,Picea abies,Pinus sylvestris,Pinus contorta,
166164;155;Sweden;Västerbottens län;64.03;Åliden;20.1;Robertsfors;SLU;,Picea abies,Pinus sylvestris,
166165;520;Sweden;Västerbottens län;64.53;Sutme;14.51;Dorotea;SLU;,Picea abies,Pinus sylvestris,Pinus contorta,
166167;195;Sweden;Östergötlands län;57.48;Kråkrödjan;15.33;Ydre;SLU;,Picea abies,Pinus sylvestris,
166168;60;Sweden;Södermanlands län;58.98;Barksäter;16.07;Katrineholm;SLU;,Picea abies,
166169;65;Sweden;Blekinge län;56.32;Gammelstorp;15.34;Kallinge;SLU;,Picea abies,
166170;487;Sweden;Västerbottens län;64.54;Bielite;15.29;Vilhelmina;SLU;,Picea abies,
166171;410;Sweden;Norrbottens län;67.02;Ätnarova FP;20.43;Gällivare;SLU;,Picea abies,
166172;490;Sweden;Jämtlands län;63.39;Fagerland;15.14;Östersund;SLU;,Picea abies,
166175;270;Sweden;Kronobergs län;57.05;Granhult;15.22;Uppvidinge;SLU;,Picea abies,
166179;245;Sweden;Dalarnas län;60.04;Slogberg;15.16;Ludvika;SLU;,Picea abies,
166183;100;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
166184;265;Sweden;Västerbottens län;64.29;Lövliden;19.52;Vindeln;SLU;,Picea abies,
166187;50;Sweden;Stockholms län;59.41;Bogesund, Holming;18.2;Vaxholm;SLU;,Picea abies,
166193;430;Sweden;Norrbottens län;0;;0;Arjeplog;SLU;,Picea abies,
166194;;Sweden;Norrbottens län;0;;0;Arjeplog;SLU;,Pinus sylvestris,Picea abies,
166195;;Sweden;Norrbottens län;0;;0;Arjeplog;SLU;,Pinus sylvestris,Picea abies,
166196;460;Sweden;Norrbottens län;67.06;Ätnarova FP;20.3;Gällivare;SLU;,Pinus sylvestris,Picea abies,Pinus contorta,Larix sibirica,Picea mariana,
166197;450;Sweden;Norrbottens län;67.08;Ätnarova FP;20.37;Gällivare;SLU;,Pinus sylvestris,Picea abies,Pinus contorta,Larix sibirica,Picea mariana,
166228;90;Sweden;Örebro län;59.1;Svartå;14.5;Degerfors;SLU;,Pinus contorta,Picea abies,
166231;50;Sweden;Östergötlands län;58.54;Grensholm;15.81;Norrköping;SLU;,Pinus contorta,Picea abies,
166235;10;Sweden;Skåne län ;55.91;Everöd;14.09;Kristianstad;SLU;,Pinus contorta,Picea abies,
166252;160;Sweden;Kronobergs län;56.77;Vederslöv;14.73;Växjö;SLU;,Picea abies,
166253;140;Sweden;Kronobergs län;56.53;Hackekvarn;14.76;Tingsryd;SLU;,Picea abies,
166254;120;Sweden;Skåne län ;56.38;Snuggetorpet;14.3;Osby;SLU;,Picea abies,
166255;75;Sweden;Västerbottens län;64.22;Stormora;20.65;Robertsfors;SLU;,Picea abies,
166256;55;Sweden;Västerbottens län;64.21;Petterssonmyren;20.82;Robertsfors;SLU;,Picea abies,
166257;40;Sweden;Gävleborgs län;60.49;Älvbäcksmyran;17.28;Gävle;SLU;,Picea abies,
166258;45;Sweden;Gävleborgs län;60.49;Fallet-Häggm;17.19;Gävle;SLU;,Picea abies,
166259;20;Sweden;Uppsala län;60.07;Svalmyran;18.32;Östhammar;SLU;,Picea abies,
166260;210;Sweden;Jönköpings län;57.36;Labbaliden;14.39;Sävsjö;SLU;,Picea abies,Picea mariana,
166261;140;Sweden;Jönköpings län;57.05;Mårås;13.25;Hylte;SLU;,Picea abies,Picea mariana,
166262;145;Sweden;Jönköpings län;57.1;Mogård;13.4;Hylte;SLU;,Picea abies,Picea mariana,
166284;510;Sweden;Västerbottens län;65.59;Gippervare;17.19;Sorsele;SLU;,Picea abies,Abies lasiocarpa,Abies sibirica,Picea mariana,Pinus sylvestris,Pinus contorta,
166345;350;Sweden;Norrbottens län;67.16;Tärendö, Kompelusvaara;22.13;Kalix;SLU;,Picea abies,
166349;430;Sweden;Norrbottens län;65.61;Deppis.;19.59;Arvidsjaur;SLU;,Picea abies,
166350;450;Sweden;Norrbottens län;65.82;Natokvägen;18.23;Arjeplog;SLU;,Picea abies,
166353;350;Sweden;Norrbottens län;0;Tärendö, Kompelusvaara;0;Kalix;SLU;,Picea abies,
166354;480;Sweden;Norrbottens län;65.76;Reivo;19.13;Arvidsjaur;SLU;,Picea abies,
166355;470;Sweden;Västerbottens län;65.61;Stabburrs;17;Sorsele;SLU;,Picea abies,
166356;440;Sweden;Jämtlands län;0;Hotagen, St.Bri.S;0;Lit;SLU;,Picea abies,
166358;560;Sweden;Jämtlands län;0;Linsell, Glöte;0;Härjedalen;SLU;,Picea abies,
166360;245;Sweden;Västernorrlands län;63.65;Tällvattensmon;17.97;Örnsköldsvik;SLU;,Pinus sylvestris,Picea abies,
166366;440;Sweden;Jämtlands län;62.53;Östbodarna;14.36;Berg;SLU;,Pinus contorta,Pinus sylvestris,Picea abies,
166370;135;Sweden;Östergötlands län;58.68;Fläda;15.04;Finspång;SLU;,Picea abies,Pinus sylvestris,
166371;135;Sweden;Östergötlands län;58.68;Fläda;15.04;Finspång;SLU;,Picea abies,Pinus sylvestris,
166372;120;Sweden;Östergötlands län;58.58;Lindalen;15.56;Finspång;SLU;,Picea abies,
166374;125;Sweden;Östergötlands län;58.71;Hagfallet;15.13;Finspång;SLU;,Picea abies,
166376;80;Sweden;Västerbottens län;63.93;Spöland;19.86;Vännäs;SLU;,Abies sibirica,Betula pendula,Larix sukaczewii,Picea abies,Picea glauca,Pinus contorta,Pinus sylvestris,Populus,
166377;300;Sweden;Västerbottens län;64.26;Svartbergets FP;19.79;Vindeln;SLU;,Abies lasiocarpa,Abies sibirica,Betula pendula,Larix sukaczewii,Picea abies,Picea glauca,Picea mariana,Pinus banksiana,Pinus contorta,Pinus sylvestris,
166378;10;Sweden;Västerbottens län;63.88;Sävar;20.54;Umeå;SLU;,Abies sibirica,Betula pendula,Larix sukaczewii,Picea abies,Picea glauca,Pinus contorta,Pinus sylvestris,Populus,
166379;300;Sweden;Västerbottens län;64.69;Manjaur;19.3;Åmsele;SLU;,Abies lasiocarpa,Abies sibirica,Betula pendula,Larix sukaczewii,Picea abies,Picea glauca,Picea mariana,Pinus banksiana,Pinus contorta,Pinus sylvestris,
166380;10;Sweden;Uppsala län;59.64;Rölunda;17.53;Håbo;SLU;,Betula pendula,Larix x eurolepis,Larix sukaczewii,Picea abies,Picea mariana,Picea sitchensis,Populus trichocarpa,Populus,Pseudotsuga menziesii,
166381;195;Sweden;Dalarnas län;60.31;Garpenberg;16.29;Hedemora;SLU;,Betula pendula,Larix x eurolepis,Larix sukaczewii,Picea abies,Picea glauca,Picea mariana,Pinus contorta,Pinus sylvestris,Pseudotsuga menziesii,
166383;85;Sweden;Skåne län;55.98;Bullstofta;13.01;Svalöv;SLU;,Abies grandis,Betula pendula,Larix x eurolepis,Picea abies,Picea sitchensis,Populus trichocarpa,Populus,Pseudotsuga menziesii,
166384;278;Sweden;Kronobergs län;57.08;Asa FP A035;14.46;Växjö;SLU;,Betula pendula,Larix x eurolepis,Picea abies,Picea glauca,Picea mariana,Pinus contorta,Pinus sylvestris,Pseudotsuga menziesii,
166385;200;Sweden;Kronobergs län;57.15;Asa FP A036;14.77;Växjö;SLU;,Abies grandis,Betula pendula,Larix x eurolepis,Picea abies,Picea mariana,Picea sitchensis,Pseudotsuga menziesii,
166388;5;Sweden;Västerbottens län;63.8;Innertavle;20.42;Umeå;SLU;,Populus tremula,Betula pubescens,Picea abies,
166389;290;Sweden;Norrbottens län;66.37;Hällberget;22.15;Överkalix;SLU;,Picea abies,Betula,
166390;285;Sweden;Norrbottens län;66.03;Solberget;20.27;Jokkmokk;SLU;,Picea abies,Pinus sylvestris,Betula,
166391;550;Sweden;Västerbottens län;65.57;Kirjesålandet-Lövskog;16.13;Storuman;SLU;,Picea abies,Betula,
166392;560;Sweden;Västerbottens län;65.57;Kirjesålandet-Lövskog;16.14;Storuman;SLU;,Picea abies,Betula,
166393;340;Sweden;Västerbottens län;65.25;Fågelmyrkölen;19.11;Malå;SLU;,Picea abies,Pinus sylvestris,Betula,
166394;450;Sweden;Västerbottens län;65.05;Rävliden;18.47;Lycksele;SLU;,Picea abies,Pinus sylvestris,Betula,
166395;460;Sweden;Jämtlands län;63.51;Offerdalsberget;14.16;Krokom;SLU;,Picea abies,
166396;320;Sweden;Västernorrlands län;63.31;Stenbittjärn;17.66;Örnsköldsvik;SLU;,Picea abies,Pinus sylvestris,Betula,
166397;285;Sweden;Västernorrlands län;63.17;Svartnäsudden;18.08;Örnsköldsvik;SLU;,Picea abies,Pinus sylvestris,Betula,
166398;390;Sweden;Gävleborgs län;62.29;Ensjöreservatet;15.54;Ljusdal;SLU;,Picea abies,Pinus sylvestris,Betula,
166399;405;Sweden;Gävleborgs län;62.3;Ensjöreservatet;15.54;Ljusdal;SLU;,Picea abies,Pinus sylvestris,Betula,
166400;315;Sweden;Gävleborgs län;62.2;Brassberget;15.72;Ljusdal;SLU;,Picea abies,Pinus sylvestris,Betula,
166401;310;Sweden;Dalarnas län;61.29;Gåsberget;15.35;Rättvik;SLU;,Picea abies,Pinus sylvestris,Betula,
166405;230;Sweden;Västerbottens län;64.16;Björkl.Mickelstr.;20.11;Robertsfors;SLU;,Pinus sylvestris,Picea abies,Betula,Pinus contorta,
166407;300;Sweden;Västerbottens län;64.17;Kulbäckslidens FP;19.6;Vindeln;SLU;,Pinus sylvestris,Picea abies,
166410;215;Sweden;Västerbottens län;64.18;Kulbäckslidens FP;19.6;Vindeln;SLU;,Picea abies,
166416;299;Sweden;Västerbottens län;64.15;Gammnybrännan;19.59;Vindeln;SLU;,Pinus contorta,Picea abies,
166417;284;Sweden;Västerbottens län;64.16;Gammnybrännan;19.59;Vindeln;SLU;,Pinus contorta,Picea abies,
166420;190;Sweden;Västerbottens län;64.18;Kulbäckslidens FP;19.61;Vindeln;SLU;,Pinus sylvestris,Picea abies,
166422;100;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
166428;300;Sweden;Västerbottens län;64.15;Kulbäckslidens FP ;19.59;Vindeln;SLU;,Picea abies,
166440;290;Sweden;Västerbottens län;64.16;Kulbäckslidens FP ;19.56;Vindeln;SLU;,Picea abies,
166442;290;Sweden;Västerbottens län;64.16;Kulbäckslidens FP ;19.56;Vindeln;SLU;,Picea abies,
166447;115;Sweden;Hallands län;56.71;Tönnersjöhedens FP;13.12;Halmstad;SLU;,Picea abies,
166448;280;Sweden;Västerbottens län;64.16;Kulbäckslidens FP ;19.58;Vindeln;SLU;,Picea abies,
166455;296;Sweden;Västerbottens län;64.15;Kulbäckslidens FP ;19.59;Vindeln;SLU;,Picea abies,
166456;75;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.09;Halmstad;SLU;,Picea abies,
166457;125;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
166459;;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
166460;85;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.1;Halmstad;SLU;,Picea abies,
166463;300;Sweden;Västerbottens län;0;Kulbäckslidens FP ;0;Vindeln;SLU;,Picea abies,Pinus sylvestris,
166464;280;Sweden;Västerbottens län;64.17;Kulbäckslidens FP ;19.59;Vindeln;SLU;,Picea abies,
166465;280;Sweden;Västerbottens län;64.16;Kulbäckslidens FP ;19.58;Vindeln;SLU;,Picea abies,
166472;;Sweden;Dalarnas län;0;Siljansfors FP;0;Mora;SLU;,Picea abies,
